id,publishDate,title,url,publication,authors,authorList,image,sentence,country,bias,mediaOutletType,hasElias,hasDemocracyDocket
176859,2023-11-17,Trump-appointed judge deals blow to Republicans,https://www.newsweek.com/trump-appointed-judge-deals-blow-republicans-1844869,Newsweek,"Nick Mordowanec, Staff Writer",Nick Mordowanec,https://assets.newsweek.com/wp-content/uploads/2025/08/2311208-doug-burgum-north-dakota-redistricting.jpg?w=1200crop=1,"The complaint alleged that the Republican-led Legislature packed Native American voters from the two tribal groups into one legislative district and spread them out among nearby districts, according to Democracy Docket.",United States,Center Right,National News Outlet,False,True
177305,2022-04-12,Alternative congressional maps for Florida must be filed in federal court Monday,https://floridapolitics.com/archives/516154-alternative-congressional-maps-for-florida-must-be-filed-in-federal-court-monday/,Florida Politics,Jacob Ogles,Jacob Ogles,https://floridapolitics.com/wp-content/uploads/2021/10/FLORDIA-REDISTRICTING-3.png,"Besides submissions from plaintiffs, the courts expect a submission from the Democracy Docket, a group headed by national redistricting attorney Marc Elias.",United States,Center,Local News Outlet,True,True
177769,2022-05-12,Judge issues formal order to replace Gov. DeSantis’ map with different North Florida lines,https://floridapolitics.com/archives/524479-judge-issues-formal-order-to-replace-gov-desantis-map-with-different-north-florida-lines/,Florida Politics,Jacob Ogles,Jacob Ogles,https://floridapolitics.com/wp-content/uploads/2021/10/FLORDIA-REDISTRICTING-5.png,"“We are thrilled that the Court sided with our clients today by finding the DeSantis Plan unconstitutional and in violation of the Fair Districts Amendment,” said Elias Law Group attorney Christina Ford.",United States,Center,Local News Outlet,True,True
171053,2026-01-06,The next attack on free and fair elections won't look like Jan. 6,https://www.ms.now/opinion/january-6-attack-elections-project-47-newsletter,MS Now,"Rtb Beckwith, Ryan Teague Beckwith, Ja Han Jones, Var Rkvauthordata, Authorname, Facebook, X, Linkedin, Instagram, Youtube","Authorname, Facebook, Instagram, Ja Han Jones, Linkedin, Rtb Beckwith, Ryan Teague Beckwith, Var Rkvauthordata, Youtube","https://res.cloudinary.com/msnow/images/f_auto,q_auto/v1767639396/260105-january-6-capitol-riot-es_11354918433d_1135491e3c82/260105-january-6-capitol-riot-es_11354918433d_1135491e3c82.jpg?_i=AA&w=1200&h=630&crop=1","— Marc Elias, founder of Democracy Docket and partner at Elias Law Group

High turnover among election officials

“My main concern for the 2026 midterms is that nationalized policy changes, declining public investment, and high turnover among election officials make election outcomes vulnerable to distrust.",United States,Center Left,Network TV News,True,True
177540,2024-10-20,Republicans and Democrats are both preparing for long legal battles over the 2024 election results,https://www.clickorlando.com/news/politics/2024/10/20/republicans-and-democrats-are-both-preparing-for-long-legal-battles-over-the-2024-election-results/,Click on Orlando,"Alanna Durkin Richer, Colleen Long And Lindsay Whitehurst, Associated Press","Alanna Durkin Richer, Colleen Long And Lindsay Whitehurst","https://res.cloudinary.com/graham-media-group/image/upload/f_auto/q_auto/c_thumb,w_700/v1/media/gmg/BREFNFWOE5D5DIBWUCPGDCTHUY.jpg?_a=DATAg1fkZAA0","With a little over two weeks before Election Day, about 180 voting and election cases have been filed so far this year, according to Democratic lawyer Marc Elias, who founded the election litigation tracking group Democracy Docket.",United States,Center,Local Broadcast News,True,True
177539,2020-11-01,"Republicans Are Trying To Cancel More Than 100,000 Votes in a Deep Blue Part of Texas",https://reason.com/2020/11/01/republicans-are-trying-to-cancel-more-than-100000-votes-in-a-deep-blue-part-of-texas/,Reason,"Eric Boehm, C. Jarrett Dieterle, Jack Nicastro, Reem Ibrahim, Jacob Sullum","C. Jarrett Dieterle, Eric Boehm, Jack Nicastro, Jacob Sullum, Reem Ibrahim",https://d2eehagpk5cl65.cloudfront.net/img/q60/uploads/2020/11/iosphotos226756-scaled.jpg,"Democracy Docket, a voting rights legal defence organization that has intervened in the Texas lawsuit, argues that even if the federal court thinks the county erred by establishing these drive-through voting stations, it would require another leap to rule those votes ineligible to be counted.",United States,Right,Opinion Journal,False,True
177918,2023-06-12,Voting rights advocates in the South emboldened by Supreme Court win,https://krdo.com/politics/cnn-us-politics/2023/06/12/voting-rights-advocates-in-the-south-emboldened-by-supreme-court-win/,KDRO,Cnn Newssource,,https://krdo.b-cdn.net/2025/01/Untitled-design-2024-02-27T104337.412.webp,"According to the Democracy Docket, a liberal-leaning voting rights media platform that tracks election litigation, there are 31 active federal cases involving Voting Rights Act redistricting claims similar to those in the Alabama case.",United States,Unspecified,Local Broadcast News,False,True
177960,2026-02-05,2 South Florida voters file lawsuit challenging DeSantis' power to redraw state congressional districts,https://www.cbsnews.com/miami/news/south-florida-voters-sue-governor-desantis-secretary-cory-byrd-over-redistricting-efforts/,CBS News,,,https://assets3.cbsnewsstatic.com/hub/i/r/2025/12/16/0190cd60-31cc-47bb-94af-aa161fda7f1e/thumbnail/1200x630/731ef7e10c32a7e4faee6f2eec1228d4/ap25344786565894.jpg,"The petitioners are represented by Orlando attorney Frederick Wermuth and Christina Ford of the Washington, D.C.-based Elias Law Group LLP.

Democracy Docket states that the petition request is important because Florida could be the fourth GOP-led state to undergo mid-decade redistricting to assist President Donald Trump's effort to maintain Republican control of the U.S. House.",United States,Center,Network TV News,True,True
178129,2026-01-20,Wild moment jailed Trump ally Tina Peters 'grabs & shoves' fellow inmate,https://www.the-sun.com/news/15808942/tina-peters-trump-ally-prison-fight/,The Sun,,,https://www.the-sun.com/wp-content/uploads/sites/6/2026/01/newspress-collage-apyxk9lew-1768911199829.jpg?quality=90&strip=all&1768893215&w=1920&h=1080&crop=1,"“Her actions have been used to spread countless conspiracies and incite countless threats against election officials here in Colorado and across the country,” she told Democracy Docket.",United States,Center,Web Publication,False,True
174454,2021-03-24,Democrats' top legal gun aiming to 'guarantee' party's permanent majority,https://www.wnd.com/2021/03/democrats-top-legal-gun-aiming-guarantee-partys-permanent-majority/,World Net Daily,Around The Web,Around The Web,https://www.wnd.com/wp-content/uploads/2021/03/joe-biden-happy-smiling-nasa.jpg,"His political action group, the Democracy Docket, is floating a new strategy to guarantee Democratic majorities in the House and Senate: unseating any Republican they say won unfairly, especially through “voter suppression” or gerrymandering.",United States,Right,Web Publication,True,True
178133,2025-10-26,US state uses 150-year-old law to make more than 300k residents eligible to vote,https://www.the-sun.com/news/15400301/us-district-court-to-strike-down-virginia-felony-law/,The Sun,,,https://www.the-sun.com/wp-content/uploads/sites/6/2025/10/close-up-vote-directional-sign-1034109986.jpg?quality=90&strip=all&w=1920&h=1080&crop=1,"“This is a huge victory for our clients and for democracy in Virginia,” Vishal Agraharkal, an attorney with the ACLU of Virginia, told Democracy Docket.",United States,Center,Web Publication,False,True
178102,2023-01-13,"GOP, Right-Wingers Filed Nearly 100 Anti-Voter Lawsuits in 2022: Report",https://www.schwartzreport.net/2023/01/13/gop-right-wingers-filed-nearly-100-anti-voter-lawsuits-in-2022-report/,Schwartxreport.net,"Stephan Schwartz, Rev. Dean","Rev. Dean, Stephan Schwartz",https://www.schwartzreport.net/wp-content/uploads/2023/01/Screenshot-2023-01-12-at-9.13.28-PM.png,"According to a report published Monday by Democracy Docket, a progressive platform that tracks voting litigation, 175 “democracy-related lawsuits” were filed in 31 states last year.",United States,Center,Web Publication,False,True
178097,2024-04-21,Fox News Hosts Are Furious at Hillary Clinton for Claiming Donald Trump is 'Modeling Himself' After Vladimir Putin and Kim Jong-un,https://radaronline.com/p/fox-news-hosts-hillary-clinton-donald-trump-modeling-vladimir-putin/,RadarOnline,"Joshua Wilburn, Aaron Johnson, Radar Staff, Aaron Tinney","Aaron Johnson, Aaron Tinney, Joshua Wilburn, Radar Staff",https://media.radaronline.com/brand-img/BLKwK0SiW/1200x628/fox-news-hosts-hillary-clinton-donald-trump-modeling-vladimir-putin-1713717574776.jpg,"During a recent appearance on the Democracy Docket podcast with Marc Elias, Clinton said, ""Trump was like, you know, just gaga over [Vladimir] Putin because Putin does what he would like to do — kill his opposition, imprison his opposition, drive, you know, journalists and others into exile, rule without any check or balance — that’s what trump really wants.",United States,Center,Web Publication,True,True
178076,2024-05-18,Apologists For Israel’s Mass Murder In Gaza Fall Back On “Antisemitism” Claims,https://www.nhgazette.com/2024/05/18/apologists-for-israels-mass-murder-in-gaza-fall-back-on-antisemitism-claims/,New Hampshire Gazette,,,https://www.nhgazette.com/wp-content/uploads/2024/05/Puppy_Pub.jpg,"As a contributor to Democracy Docket, Brooks writes about issues relating to our state and federal courts as well as reforms to our judicial systems.",United States,Center,Local News Outlet,False,True
178044,2024-10-20,Republicans and Democrats prepare for long legal battles over 2024 election results,https://www.centralmaine.com/2024/10/20/republicans-and-democrats-prepare-for-long-legal-battles-over-2024-election-results/,Kennebec Journal,"Alanna Durkin Richer, Colleen Long, Lindsay Whitehurst, Associated Press","Alanna Durkin Richer, Colleen Long, Lindsay Whitehurst",https://w2pcms.com/wp-content/uploads/sites/10/2024/10/Election_2024_Trump_23187.jpg?w=780,"With a little over two weeks before Election Day, about 180 voting and election cases have been filed so far this year, according to Democratic lawyer Marc Elias, who founded the election litigation tracking group Democracy Docket.",United States,Center,Local News Outlet,True,True
178828,2026-02-23,State officials sound 'red-alarm fire' over 'sad and tragic' Trump scheme,https://www.alternet.org/trump-2026-midterms-2675293521/,Alternet,Sarah K. Burris,Sarah K. Burris,https://www.alternet.org/media-library/image.jpg?id=64961392&width=1200&height=600&coordinates=0%2C167%2C0%2C167,"It's only one of Trump's many concerning comments about the election, Democracy Docket wrote.",United States,Left,Web Publication,False,True
177851,2022-11-07,Avalanche of early lawsuits could pave way for disputes over Tuesday's election results,https://krdo.com/news/2022/11/07/avalanche-of-early-lawsuits-could-pave-way-for-disputes-over-tuesdays-election-results/,KDRO,Cnn Newssource,,https://krdo.b-cdn.net/2025/01/Untitled-design-2024-02-27T104337.412.webp,"In all, 120 cases surrounding voting had been filed as of November 3 — more than half of which have sought to restrict access to the ballot– according to the Democracy Docket, a liberal-leaning voting rights and media platform that tracks election litigation.",United States,Unspecified,Local Broadcast News,False,True
171073,2025-11-26,Missouri AG launches probe of group opposing mid-decade gerrymander,https://www.ms.now/opinion/missouri-catherine-hanaway-probe-gerrymander-redistricting,MS Now,"Ja'Han Jones, Ja Han Jones, Var Rkvauthordata, Authorname, Facebook, X, Linkedin, Instagram, Youtube, Pinterest","Authorname, Facebook, Instagram, Ja Han Jones, Ja'Han Jones, Linkedin, Pinterest, Var Rkvauthordata, Youtube",https://www.ms.now/wp-content/uploads/2025/11/251126-catherine-hanaway-zz.jpg?w=1200&h=630&crop=1,"And Missouri Republicans have launched a multipronged effort to derail the referendum on the new map, as Democracy Docket reported.",United States,Center Left,Network TV News,False,True
177650,2021-07-07,Hillary Clinton: 'We are witnessing a concerted attempt to destabilize the democratic process',https://krdo.com/politics/cnn-us-politics/2021/07/07/hillary-clinton-we-are-witnessing-a-concerted-attempt-to-destabilize-the-democratic-process/,KDRO,Cnn Newssource,,https://krdo.b-cdn.net/2021/07/hypatia-h_c3dde9219a831c95b107c17197cd3623-h_bc00e5c6317c1b0427b16e3be3e1fef3-300-scaled.jpg,"We need to fundamentally change the way we think about and fight back against this blatant, sweeping effort,” Clinton wrote in the op-ed, which published on Democracy Docket, the progressive platform founded by former Clinton campaign counsel Marc Elias.",United States,Unspecified,Local Broadcast News,True,True
177589,2024-09-20,Attempts to purge voter rolls increase as election nears,https://krdo.com/news/2024/09/20/attempts-to-purge-voter-rolls-increase-as-election-nears/,KDRO,Cnn Newssource,,https://krdo.b-cdn.net/2025/01/Untitled-design-2024-02-27T104337.412.webp,"As of Tuesday, at least three dozen cases related to voter rolls and their maintenance are pending in 19 states, according to the liberal-leaning Democracy Docket, which tracks election litigation.",United States,Unspecified,Local Broadcast News,False,True
